114,147.83.42.206,66.196.66.156,6,4002,80,87,48,112427,8934,1361808198.772008,1361808242.397291,1,0,100
115,147.83.42.206,54.240.186.239,6,4012,80,117,32,158734,7057,1361808201.081697,1361808242.364208,1,0,100
116,147.83.42.206,98.139.240.22,6,4018,80,6,6,384,2308,1361808202.323492,1361808202.905604,1,0,100
117,147.83.42.206,199.127.194.146,6,4022,443,9,9,687,2355,1361808205.131367,1361808242.455523,4,0,100
118,147.83.42.206,199.127.194.141,6,4026,443,8,8,3367,356,1361808205.225396,1361808242.453725,4,0,100
119,147.83.42.206,173.252.100.27,6,4035,80,19,10,9483,1655,1361808217.116001,1361808242.475654,1,0,100
120,147.83.42.206,173.252.100.27,6,4037,80,11,7,4722,771,1361808217.117402,1361808242.475288,1,0,100
121,147.83.42.206,98.136.114.30,6,4047,80,15,9,14767,515,1361808220.850273,1361808241.166803,1,0,100
122,147.83.42.206,98.139.225.42,6,4054,80,12,12,6047,7036,1361808222.136136,1361808241.194570,1,0,100
123,147.83.42.206,76.13.18.77,6,4071,80,97,27,135260,541,1361808226.044409,1361808241.164341,1,0,100
124,147.83.42.206,76.13.18.77,6,4072,80,99,46,137959,541,1361808226.044755,1361808241.164268,1,0,100
125,147.83.42.206,72.30.196.151,6,4074,80,91,28,125627,538,1361808226.051619,1361808241.181876,1,0,100
126,147.83.42.206,72.30.196.151,6,4075,80,158,62,223666,1076,1361808226.052007,1361808241.186865,1,0,100
127,147.83.42.206,76.13.18.78,6,4076,80,43,21,56940,541,1361808226.187901,1361808241.167865,1,0,100
128,147.83.42.206,98.137.80.32,6,4079,80,5,6,1257,453,1361808226.258943,1361808241.162430,1,0,100
129,147.83.42.206,98.137.80.32,6,4080,80,6,6,1519,458,1361808226.259309,1361808241.163825,1,0,100
130,147.83.42.206,98.137.80.32,6,4081,80,5,6,1336,456,1361808226.270987,1361808241.162202,1,0,100
131,147.83.42.206,77.238.160.184,6,4084,80,8,6,4786,540,1361808226.318660,1361808241.090968,1,0,100
132,147.83.42.206,76.13.18.77,6,4085,80,9,6,6062,540,1361808226.319130,1361808241.165915,1,0,100
133,147.83.42.217,173.194.34.224,6,49998,80,4,6,1001,1502,1361842081.454742,1361842081.755623,1,0,100
134,147.83.42.217,173.194.34.224,6,50009,80,4,6,1001,1502,1361860092.422557,1361860093.667104,1,0,100
135,147.83.42.206,173.194.34.224,6,4873,80,4,5,1001,1561,1361973049.794383,1361973050.661065,1,0,100
136,147.83.42.206,173.194.34.239,6,4889,443,74,27,72873,929,1361975209.810721,1361975499.835013,4,0,100
137,147.83.42.206,130.206.192.25,6,4897,80,49,41,38270,5057,1361975273.925901,1361975693.327480,1,0,100
138,147.83.42.206,64.213.102.8,6,4899,80,416,296,405259,57776,1361975276.214824,1361975763.373407,1,0,100
139,147.83.42.206,130.206.192.9,6,4910,80,15,16,2999,867,1361975277.358416,1361975713.326438,1,0,100
140,147.83.42.206,130.206.192.34,6,4912,80,10,12,502,435,1361975277.380594,1361975583.327371,1,0,100
141,147.83.42.206,130.206.192.34,6,4913,80,17,17,4538,864,1361975277.381021,1361975733.325159,1,0,100
142,147.83.42.206,88.221.14.34,6,4914,80,370,180,498878,5172,1361975278.203527,1361975723.337824,1,0,100
143,147.83.42.206,173.252.110.27,6,4916,80,684,316,603592,79589,1361975278.902527,1361975550.791255,1,0,100
144,147.83.42.206,88.221.14.35,6,4923,80,215,86,278544,3831,1361975347.379980,1361975743.334747,1,0,100
145,147.83.42.206,130.206.192.26,6,4925,80,162,93,179945,10729,1361975349.369014,1361975933.319351,1,0,100
146,147.83.42.206,88.221.14.34,6,4926,80,228,115,292641,4343,1361975349.382594,1361975963.333324,1,0,100
147,147.83.42.206,31.13.77.42,6,4927,80,53,24,61882,849,1361975349.382989,1361975549.612044,1,0,100
148,147.83.42.206,88.221.14.35,6,4930,80,349,164,453699,7426,1361975404.703515,1361975913.330175,1,0,100
149,147.83.42.206,88.221.14.34,6,4935,80,228,129,303969,3503,1361975412.103792,1361975653.338100,1,0,100
150,147.83.42.206,88.221.14.34,6,4936,80,297,138,400846,5226,1361975414.903802,1361975753.334920,1,0,100
151,147.83.42.206,88.221.14.42,6,4937,80,526,261,711928,7426,1361975415.057195,1361975943.333175,1,0,100
152,147.83.42.206,88.221.14.48,6,4939,80,254,122,337087,3494,1361975429.897934,1361975743.334849,1,0,100
153,147.83.42.206,88.221.14.80,6,4943,80,237,124,317351,3498,1361975442.395044,1361975893.330381,1,0,100
154,147.83.42.206,130.206.192.26,6,4945,80,170,106,191533,11128,1361975471.802468,1361975883.326578,1,0,100
155,147.83.42.206,173.194.34.224,6,4948,80,10,11,731,475,1361975560.072474,1361975800.192900,1,0,100
156,147.83.42.206,88.221.14.48,6,4951,80,109,53,143089,1751,1361975572.208754,1361975743.334911,1,0,100
157,147.83.42.206,88.221.14.51,6,4953,80,365,216,514580,1745,1361975591.978390,1361975803.334924,1,0,100
158,147.83.42.206,88.221.14.48,6,4963,80,128,42,165230,2208,1361975865.089788,1361976173.412359,1,0,100
159,147.83.42.206,77.67.91.41,6,4964,80,26,21,24315,3446,1361975865.099202,1361975943.406430,1,0,100
160,147.83.42.206,173.252.100.27,6,4967,80,430,224,221905,80363,1361975881.102203,1361976203.507681,1,0,100
161,147.83.42.206,64.213.102.26,6,4969,80,245,137,248408,25125,1361975944.915634,1361976213.443581,1,0,100
162,147.83.42.206,64.213.102.26,6,4970,80,185,119,185863,21811,1361975949.689060,1361976193.434539,1,0,100
163,147.83.42.206,64.213.102.26,6,4971,80,207,119,188752,23060,1361975949.689570,1361976203.440955,1,0,100
164,147.83.42.206,130.206.192.25,6,4973,80,15,17,5397,1609,1361975953.632939,1361976263.412641,1,0,100
165,147.83.42.206,130.206.192.42,6,4975,80,31,21,30111,1740,1361975954.800975,1361976263.410777,1,0,100
166,147.83.42.206,130.206.192.26,6,4977,80,15,15,7980,1313,1361975955.479453,1361976263.411489,1,0,100
167,147.83.42.206,130.206.192.9,6,4978,80,15,15,7083,888,1361975955.519237,1361976263.411923,1,0,100
168,147.83.42.206,130.206.192.26,6,4980,80,10,12,1292,455,1361975958.725622,1361976263.410576,1,0,100
169,147.83.42.206,130.206.192.26,6,4981,80,10,12,1292,448,1361975958.860167,1361976263.410358,1,0,100
170,147.83.42.206,130.206.192.26,6,4982,80,12,13,4101,455,1361975958.860565,1361976263.410507,1,0,100
171,147.83.42.206,130.206.192.25,6,4984,80,10,12,500,407,1361975958.863816,1361976263.412158,1,0,100
172,147.83.42.206,130.206.192.25,6,4985,80,10,12,514,407,1361975958.864305,1361976263.412403,1,0,100
173,147.83.42.206,130.206.192.34,6,4986,80,12,12,3385,449,1361975958.864741,1361976263.412474,1,0,100
174,147.83.42.206,130.206.192.25,6,4992,80,101,41,130868,807,1361975958.868588,1361976263.412736,1,0,100
175,147.83.42.206,130.206.192.25,6,4993,80,10,12,554,407,1361975958.868963,1361976263.412572,1,0,100
176,147.83.42.206,130.206.192.9,6,4994,80,10,12,1301,448,1361975958.909997,1361976263.411561,1,0,100
177,147.83.42.206,130.206.192.9,6,4995,80,10,12,1292,455,1361975958.910466,1361976263.412056,1,0,100
178,147.83.42.206,130.206.192.9,6,4996,80,11,12,1528,456,1361975958.911129,1361976263.411854,1,0,100
179,147.83.42.206,64.213.102.26,6,4998,80,170,107,161900,20062,1361975959.192936,1361976193.429986,1,0,100
180,147.83.42.206,64.213.102.26,6,4999,80,187,102,186226,18451,1361975959.193362,1361976193.444207,1,0,100
181,147.83.42.206,64.213.102.26,6,5000,80,209,119,208181,20516,1361975959.194022,1361976213.444017,1,0,100
182,147.83.42.206,88.221.14.35,6,1026,80,195,76,244417,3498,1361975959.556685,1361976723.468454,1,0,100
183,147.83.42.206,130.206.192.26,6,1029,80,23,20,13019,842,1361975959.868343,1361976413.413339,1,0,100
184,147.83.42.206,130.206.192.26,6,1030,80,12,12,4289,430,1361975959.868675,1361976263.409687,1,0,100
185,147.83.42.206,130.206.192.26,6,1033,80,11,12,2742,429,1361975959.869295,1361976263.410242,1,0,100
186,147.83.42.206,130.206.192.26,6,1034,80,17,15,5989,1165,1361975976.420512,1361976343.404019,1,0,100
187,147.83.42.206,130.206.192.26,6,1035,80,23,19,14229,1584,1361975976.420889,1361976343.402443,1,0,100
188,147.83.42.206,173.252.100.27,6,1036,80,14,12,3847,3666,1361975982.045381,1361976148.705251,1,0,100
189,147.83.42.206,88.221.14.35,6,1037,80,135,39,171425,2175,1361976035.181605,1361976333.414036,1,0,100
190,147.83.42.206,88.221.14.34,6,1052,80,810,190,1112508,9778,1361976109.307155,1361977020.283181,1,0,100
191,147.83.42.206,88.221.14.34,6,1053,80,32,16,35840,418,1361976109.307570,1361976263.421032,1,0,100
192,147.83.42.206,173.194.34.239,6,1055,443,24,19,11614,890,1361976183.050224,1361976423.139872,4,0,100
193,147.83.42.206,64.213.102.8,6,1056,80,21,15,16018,1771,1361976307.794152,1361976363.444232,1,0,100
194,147.83.42.206,88.221.14.34,6,1061,80,859,141,1237635,2750,1361976378.881851,1361976442.482266,1,0,100
195,147.83.42.206,130.206.192.26,6,1063,80,22,18,16039,1001,1361976379.066751,1361976713.446752,1,0,100
196,147.83.42.206,130.206.192.26,6,1066,80,355,146,427856,17582,1361976403.535367,1361977593.845619,1,0,100
197,147.83.42.206,130.206.192.26,6,1067,80,13,13,5185,559,1361976403.550123,1361976713.446650,1,0,100
198,147.83.42.206,130.206.192.26,6,1068,80,144,69,159510,7384,1361976403.551157,1361977133.525717,1,0,100
199,147.83.42.206,77.67.91.41,6,1069,80,130,100,140062,22751,1361976410.081468,1361976501.885656,1,0,100
200,147.83.42.206,173.252.100.27,6,1074,80,675,325,415197,110214,1361976412.855345,1361976927.447355,1,0,100
201,147.83.42.206,88.221.14.48,6,1081,80,43,18,50411,886,1361976413.629957,1361976533.455158,1,0,100
202,147.83.42.206,88.221.14.51,6,1092,80,352,88,483582,4413,1361976418.548760,1361976593.456009,1,0,100
203,147.83.42.206,88.221.14.51,6,1093,80,14,10,10094,441,1361976418.549093,1361976573.454992,1,0,100
204,147.83.42.206,88.221.14.34,6,1096,80,866,134,1252427,2926,1361976418.586181,1361976461.430055,1,0,100
205,147.83.42.206,88.221.14.35,6,1097,80,26,15,24033,444,1361976418.586540,1361976723.468903,1,0,100
206,147.83.42.206,88.221.14.35,6,1098,80,15,12,8563,444,1361976418.586836,1361976723.469558,1,0,100
207,147.83.42.206,88.221.14.35,6,1101,80,19,14,14199,445,1361976418.587770,1361976723.468728,1,0,100
208,147.83.42.206,88.221.14.43,6,1104,80,14,12,6128,445,1361976418.629268,1361976723.468528,1,0,100
209,147.83.42.206,88.221.14.43,6,1105,80,634,156,863894,7044,1361976418.629643,1361977193.537332,1,0,100
210,147.83.42.206,173.252.110.27,6,1108,80,688,312,455110,102197,1361976418.891076,1361976921.155156,1,0,100
211,147.83.42.206,130.206.192.26,6,1112,80,10,12,194,474,1361976501.917252,1361976803.465393,1,0,100
212,147.83.42.206,77.67.91.41,6,1113,80,14,11,11190,1369,1361976501.983720,1361976533.531030,1,0,100
213,147.83.42.206,77.67.91.41,6,1114,80,23,17,21970,2178,1361976501.984032,1361976543.534304,1,0,100
214,147.83.42.206,77.67.91.41,6,1116,80,8,8,4034,907,1361976501.984637,1361976533.530966,1,0,100
215,147.83.42.206,77.67.91.41,6,1117,80,23,17,18911,2125,1361976501.984938,1361976543.534364,1,0,100
216,147.83.42.206,77.67.91.41,6,1143,80,19,16,19566,2626,1361976768.030380,1361976823.548707,1,0,100
217,147.83.42.206,77.67.91.41,6,1145,80,11,10,8533,1306,1361976768.032165,1361976813.548460,1,0,100
218,147.83.42.206,77.67.91.41,6,1147,80,11,10,6928,1319,1361976768.036885,1361976813.549766,1,0,100
219,147.83.42.206,130.206.192.26,6,1155,80,37,22,28984,1734,1361976824.800666,1361977269.752610,1,0,100
220,147.83.42.206,62.41.70.116,6,1156,80,443,266,371245,55075,1361976824.969774,1361977593.860862,1,0,100
221,147.83.42.206,62.41.70.116,6,1158,80,484,285,416189,58582,1361976824.971748,1361977593.860599,1,0,100
222,147.83.42.206,130.206.192.26,6,1161,80,26,20,19046,1259,1361976824.977578,1361977213.527002,1,0,100
223,147.83.42.206,173.252.110.27,6,1164,80,696,304,421756,84311,1361976826.095902,1361977255.070233,1,0,100
224,147.83.42.206,69.171.235.16,6,1166,80,16,15,2390,4145,1361976828.584496,1361977003.924178,1,0,100
225,147.83.42.206,88.221.14.115,6,1171,80,13,12,4443,448,1361976881.189656,1361977183.539441,1,0,100
226,147.83.42.206,173.252.110.27,6,1180,80,103,79,9905,33914,1361976926.692516,1361977480.368371,1,0,100
227,147.83.42.206,130.206.192.9,6,1183,80,26,22,14635,1375,1361976995.414932,1361977463.574735,1,0,100
228,147.83.42.206,173.252.100.27,6,1186,80,66,38,36653,13383,1361977000.875795,1361977129.780354,1,0,100
229,147.83.42.206,173.252.100.27,6,1188,80,653,308,487529,90649,1361977004.177498,1361977833.760532,1,0,100
230,147.83.42.206,130.206.192.34,6,1201,80,11,8,7928,425,1361977134.396684,1361977270.057583,1,0,100
231,147.83.42.206,88.221.14.34,6,1203,80,223,62,306921,1384,1361977138.926715,1361977283.544800,1,0,100
232,147.83.42.206,88.221.14.48,6,1207,80,90,34,113022,1800,1361977157.088306,1361977283.544922,1,0,100
233,147.83.42.206,88.221.14.57,6,1210,80,39,18,45422,942,1361977159.363330,1361977313.544787,1,0,100
234,147.83.42.206,130.206.192.26,6,1215,80,60,32,57229,2579,1361977192.880585,1361977767.888118,1,0,100
235,147.83.42.206,66.220.152.19,6,1222,80,234,293,1656,395897,1361977283.050201,1361977423.689061,1,0,100
236,147.83.42.206,88.221.14.48,6,1228,80,23,12,25245,437,1361977305.706374,1361977393.562241,1,0,100
237,147.83.42.206,88.221.14.74,6,1230,80,28,12,31432,437,1361977324.116696,1361977423.580607,1,0,100
238,147.83.42.206,173.252.100.27,6,1232,80,63,63,4334,32364,1361977355.550734,1361977653.956363,1,0,100
239,147.83.42.206,173.252.100.27,6,1235,80,316,161,203395,51439,1361977386.284702,1361977833.756440,1,0,100
240,147.83.42.206,88.221.14.51,6,1236,80,27,14,29806,438,1361977394.829105,1361977493.592875,1,0,100
241,147.83.42.206,88.221.14.34,6,1237,80,43,19,49333,1307,1361977399.004290,1361977601.743349,1,0,100
242,147.83.42.206,66.220.152.19,6,1243,80,28,29,1773,12858,1361977482.410099,1361977653.965661,1,0,100
243,147.83.42.206,88.221.14.40,6,1245,80,814,186,1155523,2837,1361977502.034493,1361977662.931400,1,0,100
244,147.83.42.206,88.221.14.51,6,1246,80,237,70,316542,4230,1361977540.848316,1361977823.882821,1,0,100
245,147.83.42.206,130.206.192.26,6,1249,80,44,26,38790,2628,1361977542.571388,1361977972.926388,1,0,100
246,147.83.42.206,88.221.14.34,6,1255,80,21,11,19463,1003,1361977601.715350,1361977693.872464,1,0,100
247,147.83.42.206,88.221.14.57,6,1257,80,21,13,20883,478,1361977601.816091,1361977693.872889,1,0,100
248,147.83.42.206,88.221.14.57,6,1258,80,10,8,6021,478,1361977601.816413,1361977683.870590,1,0,100
249,147.83.42.206,88.221.14.48,6,1260,80,13,9,11494,477,1361977601.883817,1361977683.870334,1,0,100
250,147.83.42.206,88.221.14.48,6,1261,80,813,187,1161185,1469,1361977601.912317,1361977642.677576,1,0,100
