#The local date and time: 	Wed Sep 22 00:14:03 2021

#RESULTS , Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/test_pcap_output/t1.pcap
#This file contains the flow five tuple, label and prediction result
#five tuple are the biflow info which is examined for training OR classification
#label : can have values according to translator function see translator.cpp
#label = -1 this is undefined label(unknown)
#label = 254 this means the flow is not found in GTfile 
#prediction : can have values according to the classificaton classes defined 
#in ANN classification with its trained model
#prediction = -1 this means the value is not defined - should be only in training phase
FlowID	Src_ip_address	Dst_ip_address	pro	s_p	d_p	label	pred	pckts
3081393152	147.83.42.206	173.194.41.252	6	3513	80	0	0	5
64965360	147.83.42.206	98.137.80.31	6	3511	80	0	0	5
977557376	147.83.42.206	98.137.80.31	6	3512	80	0	0	5
3179347856	147.83.42.206	98.137.80.31	6	3505	80	0	0	5
2778902688	147.83.42.206	98.139.0.24	6	3514	80	0	0	3
1975642928	147.83.42.206	98.137.201.232	6	3483	80	0	0	1
3596650496	147.83.42.206	173.194.41.230	6	3530	80	0	0	5
2082051072	147.83.42.206	173.194.41.230	6	3529	80	0	0	5
567451648	147.83.42.206	173.194.41.238	6	3528	80	0	0	5
636415168	147.83.42.206	66.196.116.162	6	3564	80	0	1	3
3504607568	147.83.42.206	98.139.0.22	6	3565	80	0	0	4
665142188	147.83.42.206	188.125.94.163	6	3628	1935	1	0	5
309822558	147.83.42.206	199.127.194.141	6	3633	443	1	1	5
149813280	147.83.42.206	76.13.17.254	6	3622	80	0	1	3
3465446400	147.83.42.206	173.194.41.252	6	3509	80	0	0	5
2230717024	147.83.42.206	66.196.116.162	6	3638	80	0	1	3
1833154080	147.83.42.206	77.67.41.198	6	3641	1935	1	0	5
2252590336	147.83.42.206	98.137.80.31	6	3664	80	0	0	5
1319250896	147.83.42.206	98.139.239.224	6	3669	80	0	0	5
788061712	147.83.42.206	98.139.239.224	6	3673	80	0	0	5
1767370224	147.83.42.206	98.137.80.31	6	3687	80	0	0	5
2001093264	147.83.42.206	98.139.225.43	6	3681	80	0	0	5
3860547040	147.83.42.206	98.137.80.31	6	3694	80	0	0	5
3592554256	147.83.42.206	98.137.80.31	6	3689	80	0	0	5
1122770992	147.83.42.206	98.137.80.31	6	3691	80	0	0	5
2309540720	147.83.42.206	98.138.47.199	6	3711	80	0	0	3
3201139952	147.83.42.206	98.139.239.224	6	3671	80	0	0	3
1994600832	147.83.42.206	98.139.239.224	6	3672	80	0	0	2
1233048016	147.83.42.206	130.206.192.39	6	3733	80	0	0	5
1438525440	147.83.42.206	98.138.243.53	6	3712	80	0	0	5
4160216224	147.83.42.206	98.137.201.232	6	3706	80	0	1	5
94482560	147.83.42.206	98.137.80.31	6	3784	80	0	0	5
2564265824	147.83.42.206	98.137.80.31	6	3782	80	0	0	5
2950909344	147.83.42.206	130.206.192.34	6	3786	80	0	0	5
1007074576	147.83.42.206	98.137.80.31	6	3785	80	0	0	5
1530840960	147.83.42.206	76.13.6.174	6	3816	80	0	0	3
2777719120	147.83.42.206	98.139.240.22	6	3821	80	0	1	3
2014891728	147.83.42.206	98.139.0.22	6	3845	80	0	0	4
3095824672	147.83.42.206	98.137.80.54	6	3842	80	0	0	2
2505454416	147.83.42.206	98.139.225.13	6	3853	80	0	0	2
3213644720	147.83.42.206	138.108.7.20	6	3851	80	0	0	2
3072748224	147.83.42.206	66.119.33.173	6	3788	80	0	0	3
1827318288	147.83.42.206	98.137.201.232	6	3865	80	0	0	5
892263504	147.83.42.206	98.137.80.49	6	3869	80	0	0	5
3093168640	147.83.42.206	98.137.80.32	6	3872	80	0	0	5
3306854592	147.83.42.206	98.137.80.33	6	3884	80	0	0	5
661032528	147.83.42.206	98.139.225.43	6	3901	80	0	0	5
914854912	147.83.42.206	173.194.41.239	6	3913	80	0	0	5
1158928272	147.83.42.206	98.137.80.34	6	3889	80	0	0	5
1260141280	147.83.42.206	98.139.225.43	6	3902	80	0	0	5
2125827120	147.83.42.206	98.137.80.32	6	3883	80	0	0	5
395326880	147.83.42.206	188.125.82.157	6	3918	80	0	0	3
2030815776	147.83.42.206	130.206.192.40	6	3922	80	0	0	5
1167263488	147.83.42.206	188.125.82.157	6	3920	80	0	0	3
4236030064	147.83.42.206	98.139.240.22	6	3919	80	0	1	3
19194688	147.83.42.206	64.188.63.2	6	3916	80	0	0	5
707265360	147.83.42.206	199.127.194.146	6	3928	443	1	1	5
2017656128	147.83.42.206	98.137.80.49	6	3892	80	0	0	5
3406765168	147.83.42.206	46.228.39.159	6	3867	80	0	0	5
3832425392	147.83.42.206	98.139.240.22	6	3939	80	0	1	3
545873664	147.83.42.206	87.248.122.122	6	3896	80	0	0	3
762587712	147.83.42.206	74.6.239.58	6	3940	80	0	0	5
220604112	147.83.42.206	130.206.192.16	6	3941	80	0	0	5
2608833872	147.83.42.206	98.137.80.33	6	3885	80	0	0	2
674150832	147.83.42.206	98.137.80.31	6	3907	80	0	0	2
3143934096	147.83.42.206	98.137.80.31	6	3905	80	0	0	2
727585648	147.83.42.206	74.217.78.184	6	3847	80	0	0	4
4052984736	147.83.42.206	98.137.80.75	6	3946	80	0	0	1
3742947872	147.83.42.206	98.139.240.22	6	3986	80	254	1	3
2948134064	147.83.42.206	98.139.225.43	6	3955	80	0	0	5
1904173072	147.83.42.206	98.137.80.32	6	3961	80	0	0	5
80317056	147.83.42.206	98.137.80.75	6	3944	80	0	0	2
903018944	147.83.42.206	206.190.56.191	6	3948	80	0	1	2
2224259328	147.83.42.206	98.137.80.31	6	3984	80	0	0	5
2600969728	147.83.42.206	77.238.160.184	6	3993	80	0	1	5
3129752576	147.83.42.206	77.238.160.184	6	3994	80	0	0	5
4187318272	147.83.42.206	77.238.160.184	6	3996	80	0	0	5
421133824	147.83.42.206	77.238.160.184	6	3997	80	0	0	5
3944371072	147.83.42.206	98.137.80.32	6	3960	80	0	0	5
2118744368	147.83.42.206	98.137.80.32	6	3963	80	0	0	5
78546368	147.83.42.206	98.137.80.32	6	3964	80	0	0	5
3565768768	147.83.42.206	87.248.122.122	6	3954	80	0	0	1
404707520	147.83.42.206	87.248.122.122	6	3990	80	0	0	1
1685561248	147.83.42.206	87.248.122.122	6	3989	80	0	0	1
3418821088	147.83.42.206	87.248.122.122	6	3991	80	0	0	1
409517968	147.83.42.206	98.139.0.24	6	4017	80	0	0	4
2240679936	147.83.42.206	173.252.100.27	6	4020	80	0	0	5
3818948430	147.83.42.206	199.127.194.141	6	4025	443	1	1	5
3503213200	147.83.42.206	199.127.194.141	6	4024	443	1	1	5
558923072	147.83.42.206	76.13.18.77	6	4028	80	0	0	5
3185463184	147.83.42.206	72.30.196.151	6	4031	80	0	0	5
3093260662	147.83.42.206	199.127.194.167	6	3877	443	1	1	5
2556552192	147.83.42.206	72.30.196.152	6	4032	80	0	0	5
4158942368	147.83.42.206	98.137.80.32	6	3962	80	0	0	3
1485645824	147.83.42.206	173.252.100.27	6	4034	80	0	0	5
1377783808	147.83.42.206	173.252.100.27	6	4036	80	0	0	5
1269921792	147.83.42.206	173.252.100.27	6	4038	80	0	0	5
1142907664	147.83.42.206	66.196.66.156	6	4041	80	0	0	5
1205301072	147.83.42.206	98.136.114.30	6	4045	80	0	0	5
953953248	147.83.42.206	98.136.114.30	6	4046	80	0	0	5
3845169504	147.83.42.206	54.247.71.231	6	4014	80	0	1	5
2541005296	147.83.42.206	72.30.196.151	6	4073	80	0	0	5
2580016160	147.83.42.206	76.13.18.77	6	4070	80	0	0	5
1037816816	147.83.42.206	76.13.18.78	6	4077	80	0	0	5
280631712	147.83.42.206	76.13.18.78	6	4078	80	0	0	5
4148318240	147.83.42.206	98.137.80.32	6	4082	80	0	0	5
2431747872	147.83.42.206	98.137.80.32	6	4066	80	0	1	5
1571535600	147.83.42.206	46.228.39.159	6	4067	80	0	0	5
2408452076	147.83.42.206	199.127.194.167	6	4042	443	1	1	4
1341984210	147.83.42.206	199.127.194.167	6	4023	443	1	1	4
311714464	147.83.42.206	107.21.214.228	6	4015	80	0	1	4
2004780720	147.83.42.206	98.139.240.22	6	3987	80	254	0	1
1017564960	147.83.42.206	130.206.192.25	6	4898	80	0	0	5
1241133056	147.83.42.206	173.252.110.27	6	4892	80	0	0	5
1206582272	147.83.42.206	173.252.110.27	6	4915	80	0	0	5
3820386544	147.83.42.206	130.206.192.34	6	4919	80	0	0	5
2368383472	147.83.42.206	88.221.14.34	6	4921	80	0	0	5
1120437824	147.83.42.206	88.221.14.40	6	4924	80	0	0	5
3581298608	147.83.42.206	130.206.192.26	6	4931	80	0	0	5
1371722176	147.83.42.206	88.221.14.34	6	4932	80	0	0	5
400639088	147.83.42.206	130.206.192.42	6	4911	80	0	0	5
1961621328	147.83.42.206	130.206.192.9	6	4909	80	0	0	5
2633927264	147.83.42.206	88.221.14.57	6	4938	80	0	0	5
1623006528	147.83.42.206	88.221.14.48	6	4940	80	0	0	5
3533465264	147.83.42.206	88.221.14.80	6	4941	80	0	0	5
1148956704	147.83.42.206	88.221.14.48	6	4942	80	0	0	5
280018176	147.83.42.206	130.206.192.26	6	4944	80	0	0	5
2745567776	147.83.42.206	130.206.192.26	6	4946	80	0	0	5
4210237792	147.83.42.206	88.221.14.51	6	4954	80	0	0	5
62587904	147.83.42.206	173.194.34.239	6	4949	80	0	0	5
2109807104	147.83.42.206	77.67.91.41	6	4959	80	0	1	4
2977277952	147.83.42.206	173.252.100.27	6	4962	80	0	0	5
2653691904	147.83.42.206	173.252.100.27	6	4968	80	0	0	5
2437967872	147.83.42.206	173.252.100.27	6	4972	80	0	0	5
2903523808	147.83.42.206	130.206.192.34	6	4974	80	0	0	5
238375280	147.83.42.206	130.206.192.42	6	4991	80	0	0	5
2067792976	147.83.42.206	130.206.192.26	6	4989	80	0	0	5
1074106112	147.83.42.206	130.206.192.26	6	4976	80	0	0	5
2730728528	147.83.42.206	88.221.14.51	6	1027	80	0	0	5
1862601072	147.83.42.206	88.221.14.40	6	1025	80	0	0	5
277142080	147.83.42.206	130.206.192.26	6	1028	80	0	0	5
913273984	147.83.42.206	130.206.192.26	6	1032	80	0	1	5
477463216	147.83.42.206	130.206.192.34	6	4979	80	0	1	5
924137680	147.83.42.206	130.206.192.9	6	4997	80	0	0	5
2455772400	147.83.42.206	130.206.192.9	6	4983	80	0	0	5
1305687392	147.83.42.206	88.221.14.34	6	1050	80	0	0	5
4289887952	147.83.42.206	88.221.14.40	6	1051	80	0	0	5
1139283584	147.83.42.206	173.194.34.224	6	1054	443	1	1	5
3891989504	147.83.42.206	77.67.91.41	6	1058	80	0	1	5
1082921920	147.83.42.206	88.221.14.35	6	1060	80	0	0	5
246205008	147.83.42.206	88.221.14.48	6	1059	80	0	0	5
485544960	147.83.42.206	77.67.91.41	6	1070	80	0	1	5
811594800	147.83.42.206	88.221.14.34	6	1077	80	0	0	5
3019114736	147.83.42.206	130.206.192.34	6	1079	80	0	0	5
707675648	147.83.42.206	77.67.91.41	6	1073	80	0	1	5
3496943616	147.83.42.206	77.67.91.41	6	1072	80	0	0	5
1991244288	147.83.42.206	77.67.91.41	6	1071	80	0	1	5
1237082976	147.83.42.206	88.221.14.48	6	1082	80	0	0	5
4109900800	147.83.42.206	88.221.14.48	6	1088	80	0	0	5
1251342416	147.83.42.206	88.221.14.48	6	1091	80	0	0	5
1725392240	147.83.42.206	88.221.14.48	6	1089	80	0	0	5
697320400	147.83.42.206	88.221.14.35	6	1099	80	0	0	5
2339343680	147.83.42.206	88.221.14.35	6	1100	80	0	0	5
2632023040	147.83.42.206	173.252.110.27	6	1107	80	0	0	5
3817505280	147.83.42.206	77.67.91.41	6	1115	80	0	0	5
3698194432	147.83.42.206	173.252.100.27	6	1126	80	0	0	5
1786339936	147.83.42.206	130.206.192.34	6	1078	80	0	0	5
4251889536	147.83.42.206	130.206.192.26	6	1080	80	0	0	5
3644263424	147.83.42.206	173.252.100.27	6	1127	80	0	0	5
3042819072	147.83.42.206	77.67.48.136	6	1130	80	0	1	5
123255616	147.83.42.206	88.221.14.34	6	1132	80	0	0	5
16014848	147.83.42.206	77.67.91.41	6	1141	80	0	1	5
3249544192	147.83.42.206	77.67.91.41	6	1146	80	0	1	5
238145536	147.83.42.206	77.67.91.41	6	1144	80	0	0	5
4071418192	147.83.42.206	62.41.70.116	6	1153	80	0	1	5
987944224	147.83.42.206	130.206.192.26	6	1154	80	0	0	5
2241261872	147.83.42.206	62.41.70.116	6	1159	80	0	1	5
1220407936	147.83.42.206	62.41.70.116	6	1160	80	0	0	5
4282969744	147.83.42.206	62.41.70.116	6	1157	80	0	0	5
2544894976	147.83.42.206	173.252.110.27	6	1165	80	0	0	5
1742543152	147.83.42.206	130.206.192.34	6	1179	80	0	0	5
570195968	147.83.42.206	173.252.100.27	6	1184	80	0	1	5
516264960	147.83.42.206	173.252.100.27	6	1185	80	0	0	5
4057234560	147.83.42.206	173.194.34.224	6	1190	443	1	1	5
4008909440	147.83.42.206	69.171.235.16	6	1187	80	0	0	4
1555194240	147.83.42.206	69.171.235.16	6	1189	80	0	0	5
3396446336	147.83.42.206	69.171.235.16	6	1191	80	0	0	5
4010840832	147.83.42.206	69.171.235.16	6	1194	80	0	1	4
3332914432	147.83.42.206	88.221.14.40	6	1200	80	0	0	5
31592480	147.83.42.206	130.206.192.34	6	1202	80	0	1	5
2483304448	147.83.42.206	173.252.110.27	6	1206	80	0	0	5
1436715136	147.83.42.206	88.221.14.34	6	1208	80	0	0	5
2486308864	147.83.42.206	173.252.110.27	6	1204	80	0	0	5
1736561136	147.83.42.206	88.221.14.34	6	1209	80	0	0	5
2484806656	147.83.42.206	173.252.110.27	6	1205	80	0	0	5
2873124048	147.83.42.206	88.221.14.48	6	1211	80	0	0	5
520026032	147.83.42.206	88.221.14.57	6	1213	80	0	0	5
3573420320	147.83.42.206	66.220.152.19	6	1218	80	0	0	5
2516110832	147.83.42.206	66.220.152.19	6	1223	80	0	0	5
586662016	147.83.42.206	66.220.152.19	6	1224	80	0	0	5
1433823472	147.83.42.206	88.221.14.35	6	1225	80	0	0	5
1566782592	147.83.42.206	69.171.235.16	6	1231	80	0	0	5
3000856320	147.83.42.206	31.13.77.42	6	1240	80	0	0	5
1568713984	147.83.42.206	69.171.235.16	6	1238	80	0	0	5
652391360	147.83.42.206	66.220.152.19	6	1244	80	0	0	5
2930161808	147.83.42.206	88.221.14.48	6	1247	80	0	0	5
1413578752	147.83.42.206	173.252.100.27	6	1248	80	0	0	5
1302243712	147.83.42.206	173.194.34.224	6	1250	443	1	0	5
1522271776	147.83.42.206	88.221.14.48	6	1262	80	0	0	5
85862864	147.83.42.206	88.221.14.48	6	1259	80	0	0	5
130083072	147.83.42.206	31.13.77.42	6	1256	80	0	0	5
2735915216	147.83.42.206	88.221.14.40	6	1275	80	0	0	5
3321347776	147.83.42.206	88.221.14.43	6	1268	80	0	0	5
2972940128	147.83.42.206	88.221.14.40	6	1274	80	0	0	5
3446989952	147.83.42.206	88.221.14.40	6	1272	80	0	0	5
3209965040	147.83.42.206	88.221.14.40	6	1273	80	0	0	5
114381744	147.83.42.206	88.221.14.48	6	1277	80	0	0	3
839715920	147.83.42.206	88.221.14.40	6	1283	80	0	0	5
2692433232	147.83.42.206	130.206.192.26	6	1293	80	0	1	5
226883632	147.83.42.206	130.206.192.26	6	1291	80	0	0	5
1550790656	147.83.42.206	88.221.14.34	6	1280	80	0	0	4
1471176704	147.83.42.206	77.67.91.41	6	1296	80	0	0	5
913904784	147.83.42.206	88.221.14.115	6	1311	80	0	0	5
2812954112	147.83.42.206	69.171.235.16	6	1300	80	0	0	5
2926646272	147.83.42.206	173.194.34.224	6	1321	80	0	0	5
381022208	147.83.42.206	173.194.34.224	6	1324	80	0	0	5
652466176	147.83.42.206	173.194.34.251	6	1326	80	0	0	5
3743986688	147.83.42.206	173.194.34.251	6	1329	80	0	0	5
1567742880	147.83.42.206	88.221.14.34	6	1366	80	0	0	5
2167434880	147.83.42.206	88.221.14.48	6	1368	80	0	0	5
3568783872	147.83.42.206	77.67.91.41	6	1363	80	0	0	5
3346653184	147.83.42.206	77.67.91.41	6	1360	80	0	1	5
3348854784	147.83.42.206	173.194.34.224	6	1334	80	0	0	5
2021720064	147.83.42.206	173.194.34.224	6	1344	80	0	0	5
2530169424	147.83.42.206	130.206.192.26	6	1373	80	0	0	5
4149846704	147.83.42.206	130.206.192.25	6	1395	80	0	0	5
1674155616	147.83.42.206	130.206.192.25	6	1398	80	0	0	5
3712236784	147.83.42.206	130.206.192.25	6	1399	80	0	0	5
655816192	147.83.42.206	77.67.91.41	6	1401	80	0	0	5
2161515520	147.83.42.206	77.67.91.41	6	1402	80	0	0	5
2178356224	147.83.42.206	173.252.110.27	6	1409	80	0	0	5
2176854016	147.83.42.206	173.252.110.27	6	1410	80	0	0	5
2181360640	147.83.42.206	173.252.110.27	6	1407	80	0	0	5
301553872	147.83.42.206	130.206.192.26	6	1413	80	0	0	5
3469615728	147.83.42.206	82.199.80.141	6	1439	80	0	0	3
874161408	147.83.42.206	69.172.200.91	6	1440	443	1	0	5
1386790022	147.83.42.206	54.240.186.19	6	1442	443	1	0	5
572610092	147.83.42.206	54.240.186.19	6	1444	443	1	0	5
165520127	147.83.42.206	54.240.186.19	6	1445	443	1	0	5
4053397458	147.83.42.206	54.240.186.19	6	1446	443	1	0	5
3123196880	147.83.42.206	195.78.231.141	6	1448	443	1	0	5
401761266	147.83.42.206	92.122.239.139	6	1450	443	1	1	5
1951449152	147.83.42.206	173.194.34.224	6	1451	443	1	1	5
2095845959	147.83.42.206	74.125.132.95	6	1449	443	1	0	5
2759346688	147.83.42.206	173.194.34.239	6	1464	443	1	1	5
4289520264	147.83.42.206	69.172.200.91	6	1465	443	1	0	5
1850238896	147.83.42.206	88.221.14.48	6	1469	80	0	0	5
2753423360	147.83.42.206	77.67.91.41	6	1468	80	0	0	3
2455948176	147.83.42.206	130.206.192.9	6	1489	80	0	0	5
993479216	147.83.42.206	88.221.14.34	6	1493	80	0	0	5
250993936	147.83.42.206	88.221.14.43	6	1495	80	0	0	5
4040500864	147.83.42.206	88.221.14.35	6	1496	80	0	0	5
756454304	147.83.42.206	88.221.14.35	6	1494	80	0	0	5
3535040496	147.83.42.206	88.221.14.43	6	1497	80	0	0	5
536334032	147.83.42.206	130.206.192.34	6	1509	80	0	0	5
3345331200	147.83.42.206	77.67.91.41	6	1534	80	0	1	5
1839631872	147.83.42.206	77.67.91.41	6	1533	80	0	0	5
2061762560	147.83.42.206	77.67.91.41	6	1536	80	0	0	5
290880592	147.83.42.206	88.221.14.40	6	1539	80	0	0	5
1310138992	147.83.42.206	130.206.192.40	6	1551	80	0	0	5
2266158336	147.83.42.206	69.171.235.16	6	1542	80	0	0	4
2882484224	147.83.42.206	69.171.235.16	6	1552	80	0	1	5
1820904448	147.83.42.206	173.252.100.27	6	1559	80	0	0	5
2555239424	147.83.42.206	77.67.91.41	6	1562	80	0	0	5
1271670784	147.83.42.206	77.67.91.41	6	1564	80	0	0	5
4060938752	147.83.42.206	77.67.91.41	6	1563	80	0	0	5
1049540096	147.83.42.206	77.67.91.41	6	1561	80	0	0	5
2007092736	147.83.42.206	88.221.14.34	6	1568	80	0	0	5
2306938736	147.83.42.206	88.221.14.34	6	1569	80	0	0	5
2721152800	147.83.42.206	130.206.192.26	6	1570	80	0	0	5
258823704	147.83.42.206	50.16.244.119	6	1576	443	1	1	5
299356704	147.83.42.206	88.221.14.65	6	1582	80	0	0	5
1659489408	147.83.42.206	69.171.235.16	6	1567	80	0	0	5
1033704632	147.83.42.206	63.245.217.161	6	1588	443	1	1	4
739104320	147.83.42.206	88.221.14.35	6	1596	80	0	0	5
1513000144	147.83.42.206	88.221.14.34	6	1595	80	0	0	5
3031757456	147.83.42.206	8.15.229.35	6	1615	80	0	0	5
438425984	147.83.42.206	69.171.235.16	6	1589	80	0	0	5
2116820672	147.83.42.206	82.199.80.141	6	1612	80	0	0	4
650493280	147.83.42.206	130.206.192.26	6	1638	80	0	0	5
982745280	147.83.42.206	64.213.102.8	6	1652	80	0	1	5
1431110816	147.83.42.206	64.213.102.8	6	1654	80	0	0	5
1206928048	147.83.42.206	64.213.102.8	6	1653	80	0	0	5
1680734720	147.83.42.206	69.171.235.16	6	1644	80	0	1	5
453877120	147.83.42.206	69.171.235.16	6	1645	80	0	1	5
3223428960	147.83.42.206	88.221.14.34	6	1658	80	0	0	5
3521986816	147.83.42.206	69.171.235.16	6	1646	80	0	0	5
2749379136	147.83.42.206	88.221.14.35	6	1660	80	0	0	5
457739904	147.83.42.206	69.171.235.16	6	1659	80	0	0	5
2419062048	147.83.42.206	130.206.192.25	6	1666	80	0	0	5
1606408955	147.83.42.206	72.21.211.9	6	1683	443	1	1	5
1494024802	147.83.42.206	88.221.202.54	6	1682	443	1	1	5
2795823040	147.83.42.206	130.206.192.42	6	1692	80	0	0	5
4068086848	147.83.42.206	130.206.192.34	6	1700	80	0	0	5
1732675072	147.83.42.206	88.221.14.34	6	1696	80	0	0	5
4146038272	147.83.42.206	69.171.235.16	6	1684	80	0	0	3
3231905072	147.83.42.206	88.221.14.34	6	1701	80	0	0	5
1441305184	147.83.42.206	88.221.14.34	6	1738	80	0	0	5
1741151184	147.83.42.206	88.221.14.34	6	1739	80	0	0	5
2040997184	147.83.42.206	88.221.14.34	6	1740	80	0	0	5
2340843184	147.83.42.206	88.221.14.34	6	1741	80	0	0	5
3742949888	147.83.42.206	88.221.14.74	6	1760	80	0	0	5
3505924976	147.83.42.206	88.221.14.40	6	1761	80	0	0	5
4216999712	147.83.42.206	88.221.14.40	6	1758	80	0	0	5
3905823040	147.83.42.206	130.206.192.26	6	1780	80	0	0	5
912910384	147.83.42.206	88.221.14.48	6	1781	80	0	0	5
2349319296	147.83.42.206	88.221.14.34	6	1784	80	0	0	5
2479433216	147.83.42.206	77.67.91.41	6	1793	80	0	0	5
973733888	147.83.42.206	77.67.91.41	6	1792	80	0	1	5
2257302528	147.83.42.206	77.67.91.41	6	1790	80	0	0	5
3763001856	147.83.42.206	77.67.91.41	6	1791	80	0	1	5
4037012560	147.83.42.206	88.221.14.40	6	1795	80	0	0	5
3799987648	147.83.42.206	88.221.14.48	6	1796	80	0	0	5
2252196000	147.83.42.206	88.221.14.34	6	1798	80	0	0	5
3558683264	147.83.42.206	69.171.235.16	6	1779	80	0	0	4
2346427632	147.83.42.206	88.221.14.35	6	1801	80	0	0	5
4182734720	147.83.42.206	69.171.235.16	6	1817	80	0	1	3
2094534432	147.83.42.206	130.206.192.25	6	1826	80	0	0	5
3995345920	147.83.42.206	173.194.34.251	6	1853	80	0	0	5
2445904672	147.83.42.206	8.15.229.35	6	1854	80	0	0	5
1278009632	147.83.42.206	130.206.192.26	6	1858	80	0	0	5
1494851584	147.83.42.206	173.252.110.27	6	1864	80	0	1	5
1497856000	147.83.42.206	173.252.110.27	6	1862	80	0	0	5
1192292864	147.83.42.206	77.67.91.48	6	1859	80	0	1	5
3613873776	147.83.42.206	130.206.192.9	6	1871	80	0	0	5
2965963520	147.83.42.206	88.221.14.129	6	1872	80	0	0	5
1519336960	147.83.42.206	77.67.91.48	6	1861	80	0	0	5
3565655520	147.83.42.206	88.221.14.34	6	1874	80	0	0	5
1493349376	147.83.42.206	173.252.110.27	6	1865	80	0	0	5
2975191040	147.83.42.206	69.171.235.16	6	1888	80	0	1	5
282168880	147.83.42.206	130.206.192.34	6	1899	80	0	0	5
1514943680	147.83.42.206	130.206.192.26	6	1900	80	0	1	5
1318156912	147.83.42.206	88.221.14.147	6	1905	80	0	0	5
2074901632	147.83.42.206	88.221.14.58	6	1912	80	0	0	5
1829879568	147.83.42.206	66.220.152.19	6	1929	80	0	0	5
548299010	147.83.42.206	72.21.211.9	6	1938	443	1	0	5
1767647360	147.83.42.206	69.171.235.16	6	1959	80	0	0	5
1773441536	147.83.42.206	69.171.235.16	6	1980	80	0	0	5
536855552	147.83.42.206	173.252.100.27	6	1981	80	0	0	5
375062528	147.83.42.206	173.252.100.27	6	1984	80	0	0	5
428993536	147.83.42.206	173.252.100.27	6	1983	80	0	0	5
1420362640	147.83.42.206	69.172.200.91	6	1986	443	1	0	5
2453968524	147.83.42.206	54.240.186.19	6	1988	443	1	0	5
1232698629	147.83.42.206	54.240.186.19	6	1991	443	1	0	5
2789113127	147.83.42.206	92.122.239.139	6	1995	443	1	1	5
3806324576	147.83.42.206	23.51.225.224	6	2000	443	1	1	5
1268932164	147.83.42.206	195.78.231.141	6	2002	443	1	1	5
383202240	147.83.42.206	205.251.242.39	6	1998	443	1	0	5
4220489440	147.83.42.206	205.251.242.39	6	1999	443	1	0	5
2094916808	147.83.42.206	75.126.58.194	6	2004	443	1	1	5
640329893	147.83.42.206	92.122.239.139	6	2001	443	1	1	5
3389204788	147.83.42.206	130.206.192.23	6	2028	443	1	1	5
2816942987	147.83.42.206	130.206.192.23	6	2029	443	1	1	5
2244681186	147.83.42.206	130.206.192.23	6	2030	443	1	1	5
1672419385	147.83.42.206	130.206.192.23	6	2031	443	1	1	5
